date,base_population,air_arrival,air_departure,ferry_arrival,ferry_departure,total_arrival,total_departure,net_flow,tourist_stock,estimated_population,data_source
2024-05-18,680000,38325,37593,2446,2400,40771,39993,778,118537,798537,EASYOCR_EMBED
2024-05-19,680000,35464,37231,2264,2376,37728,39607,-1879,116657,796657,EASYOCR_EMBED
2024-05-20,680000,37166,37701,2372,2406,39538,40107,-569,116088,796088,EASYOCR_EMBED
2024-05-21,680000,40684,37233,2597,2377,43281,39610,3671,119760,799760,EASYOCR_EMBED
2024-05-22,680000,39693,37329,2534,2383,42227,39712,2515,122275,802275,EASYOCR_EMBED
2024-05-23,680000,44459,38074,2838,2430,47297,40504,6793,129068,809068,EASYOCR_EMBED
2024-05-24,680000,38793,39588,2476,2527,41269,42115,-846,128221,808221,EASYOCR_EMBED
2024-05-25,680000,37326,40741,2383,2600,39709,43341,-3632,124590,804590,EASYOCR_EMBED
2024-05-26,680000,35079,40999,2239,2617,37318,43616,-6298,118292,798292,EASYOCR_EMBED
2024-05-27,680000,45085,39278,2878,2507,47963,41785,6178,124470,804470,EASYOCR_EMBED
2024-05-28,680000,39241,38547,2505,2460,41746,41007,739,125209,805209,EASYOCR_EMBED
2024-05-29,680000,38094,38817,2432,2478,40526,41295,-769,124439,804439,EASYOCR_EMBED
2024-05-30,680000,40938,40148,2613,2563,43551,42711,840,125279,805279,EASYOCR_EMBED
2024-05-31,680000,40912,39877,2611,2545,43523,42422,1101,126380,806380,EASYOCR_EMBED
2024-06-01,680000,40529,40016,2587,2554,43116,42570,546,126927,806927,EASYOCR_EMBED
2024-06-02,680000,38095,40152,2432,2563,40527,42715,-2188,124739,804739,EASYOCR_EMBED
2024-06-03,680000,38176,40258,2437,2570,40613,42828,-2215,122524,802524,EASYOCR_EMBED
2024-06-04,680000,41439,39802,2645,2541,44084,42343,1741,124265,804265,EASYOCR_EMBED
2024-06-05,680000,42839,39219,2734,2503,45573,41722,3851,128116,808116,EASYOCR_EMBED
2024-06-06,680000,45180,39677,2884,2533,48064,42210,5854,133970,813970,EASYOCR_EMBED
2024-06-07,680000,36027,41176,2300,2628,38327,43804,-5477,128493,808493,EASYOCR_EMBED
2024-06-08,680000,36981,41996,2361,2681,39342,44677,-5335,123158,803158,EASYOCR_EMBED
2024-06-09,680000,36239,41229,2313,2632,38552,43861,-5309,117848,797848,EASYOCR_EMBED
2024-06-10,680000,42683,38798,2724,2476,45407,41275,4132,121980,801980,EASYOCR_EMBED
2024-06-11,680000,37388,37995,2386,2425,39774,40420,-646,121334,801334,EASYOCR_EMBED
2024-06-12,680000,42072,38092,2685,2431,44757,40523,4234,125567,805567,EASYOCR_EMBED
2024-06-13,680000,37368,39439,2385,2517,39753,41956,-2203,123364,803364,EASYOCR_EMBED
2024-06-14,680000,37191,39501,2374,2521,39565,42022,-2457,120907,800907,EASYOCR_EMBED
2024-06-15,680000,39488,39532,2520,2523,42008,42055,-47,120860,800860,EASYOCR_EMBED
2024-06-16,680000,43797,38478,2796,2456,46593,40934,5659,126519,806519,EASYOCR_EMBED
2024-06-17,680000,37357,38949,2385,2486,39742,41435,-1693,124825,804825,EASYOCR_EMBED
2024-06-18,680000,33569,39681,2143,2533,35712,42214,-6502,118324,798324,EASYOCR_EMBED
2024-06-19,680000,33402,39642,2132,2530,35534,42172,-6638,111685,791685,EASYOCR_EMBED
2024-06-20,680000,41749,37515,2665,2395,44414,39910,4504,116189,796189,EASYOCR_EMBED
2024-06-21,680000,38271,36126,2443,2306,40714,38432,2282,118471,798471,EASYOCR_EMBED
2024-06-22,680000,35606,36404,2273,2324,37879,38728,-849,117622,797622,EASYOCR_EMBED
2024-06-23,680000,34453,37778,2199,2411,36652,40189,-3537,114084,794084,EASYOCR_EMBED
2024-06-24,680000,34598,37432,2208,2389,36806,39821,-3015,111069,791069,EASYOCR_EMBED
2024-06-25,680000,36509,36364,2330,2321,38839,38685,154,111223,791223,EASYOCR_EMBED
2024-06-26,680000,34851,35307,2225,2254,37076,37561,-485,110738,790738,EASYOCR_EMBED
2024-06-27,680000,32075,35173,2047,2245,34122,37418,-3296,107442,787442,EASYOCR_EMBED
2024-06-28,680000,33212,35063,2120,2238,35332,37301,-1969,105473,785473,EASYOCR_EMBED
2024-06-29,680000,29631,34300,1891,2189,31522,36489,-4967,100506,780506,EASYOCR_EMBED
2024-06-30,680000,30029,33113,1917,2114,31946,35227,-3281,97225,777225,EASYOCR_EMBED
2024-07-01,680000,28927,31935,1846,2038,30773,33973,-3200,94025,774025,EASYOCR_EMBED
2024-07-02,680000,27316,30620,1744,1954,29060,32575,-3515,90510,770510,EASYOCR_EMBED
2024-07-03,680000,36986,29721,2361,1897,39347,31618,7729,98239,778239,EASYOCR_EMBED
2024-07-04,680000,33880,29621,2163,1891,36043,31512,4531,102770,782770,EASYOCR_EMBED
2024-07-05,680000,33739,30983,2154,1978,35893,32961,2932,105702,785702,EASYOCR_EMBED
2024-07-06,680000,34410,33145,2196,2116,36606,35261,1345,107047,787047,EASYOCR_EMBED
2024-07-07,680000,38044,33863,2428,2161,40472,36024,4448,111495,791495,EASYOCR_EMBED
2024-07-08,680000,33286,34691,2125,2214,35411,36905,-1494,110001,790001,EASYOCR_EMBED
2024-07-09,680000,26834,35019,1713,2235,28547,37254,-8707,101294,781294,EASYOCR_EMBED
2024-07-10,680000,33068,34576,2111,2207,35179,36783,-1604,99690,779690,EASYOCR_EMBED
2024-07-11,680000,31809,32716,2030,2088,33839,34804,-965,98726,778726,EASYOCR_EMBED
2024-07-12,680000,34159,31302,2180,1998,36339,33300,3039,101765,781765,EASYOCR_EMBED
2024-07-13,680000,32513,31638,2075,2019,34588,33657,931,102696,782696,EASYOCR_EMBED
2024-07-14,680000,33506,32221,2139,2057,35645,34278,1367,104064,784064,EASYOCR_EMBED
2024-07-15,680000,34439,33103,2198,2113,36637,35216,1421,105485,785485,EASYOCR_EMBED
2024-07-16,680000,32912,33212,2101,2120,35013,35332,-319,105165,785165,EASYOCR_EMBED
2024-07-17,680000,40429,33547,2581,2141,43010,35688,7322,112488,792488,EASYOCR_EMBED
2024-07-18,680000,33180,34277,2118,2188,35298,36465,-1167,111321,791321,EASYOCR_EMBED
2024-07-19,680000,35427,35183,2261,2246,37688,37429,259,111580,791580,EASYOCR_EMBED
2024-07-20,680000,37296,36014,2381,2299,39677,38313,1364,112944,792944,EASYOCR_EMBED
2024-07-21,680000,37299,35576,2381,2271,39680,37847,1833,114776,794776,EASYOCR_EMBED
2024-07-22,680000,35792,36133,2285,2306,38077,38439,-362,114415,794415,EASYOCR_EMBED
2024-07-23,680000,39945,36361,2550,2321,42495,38682,3813,118228,798228,EASYOCR_EMBED
2024-07-24,680000,37319,36999,2382,2362,39701,39361,340,118568,798568,EASYOCR_EMBED
2024-07-25,680000,40203,37435,2566,2389,42769,39824,2945,121512,801512,EASYOCR_EMBED
2024-07-26,680000,44580,38219,2846,2440,47426,40659,6767,128279,808279,EASYOCR_EMBED
2024-07-27,680000,43252,39139,2761,2498,46013,41637,4376,132656,812656,EASYOCR_EMBED
2024-07-28,680000,45105,41000,2879,2617,47984,43617,4367,137023,817023,EASYOCR_EMBED
2024-07-29,680000,42456,42700,2710,2726,45166,45425,-259,136764,816764,EASYOCR_EMBED
2024-07-30,680000,43757,43596,2793,2783,46550,46379,171,136935,816935,EASYOCR_EMBED
2024-07-31,680000,45835,43885,2926,2801,48761,46686,2075,139010,819010,EASYOCR_EMBED
2024-08-01,680000,43869,43729,2800,2791,46669,46520,149,139159,819159,EASYOCR_EMBED
2024-08-02,680000,41553,44162,2652,2819,44205,46981,-2776,136383,816383,EASYOCR_EMBED
2024-08-03,680000,40339,44162,2575,2819,42914,46981,-4067,132316,812316,EASYOCR_EMBED
2024-08-04,680000,43841,43319,2798,2765,46639,46084,555,132871,812871,EASYOCR_EMBED
2024-08-05,680000,39199,42370,2502,2704,41701,45074,-3373,129498,809498,EASYOCR_EMBED
2024-08-06,680000,37966,41697,2423,2661,40389,44358,-3969,125529,805529,EASYOCR_EMBED
2024-08-07,680000,37972,41164,2424,2627,40396,43791,-3395,122134,802134,EASYOCR_EMBED
2024-08-08,680000,39660,39810,2531,2541,42191,42351,-160,121974,801974,EASYOCR_EMBED
2024-08-09,680000,42356,38971,2704,2487,45060,41458,3602,125576,805576,EASYOCR_EMBED
2024-08-10,680000,39952,38954,2550,2486,42502,41440,1062,126637,806637,EASYOCR_EMBED
2024-08-11,680000,41905,39856,2675,2544,44580,42400,2180,128817,808817,EASYOCR_EMBED
2024-08-12,680000,38387,40732,2450,2600,40837,43332,-2495,126322,806322,EASYOCR_EMBED
2024-08-13,680000,38218,40736,2439,2600,40657,43336,-2679,123643,803643,EASYOCR_EMBED
2024-08-14,680000,47245,40311,3016,2573,50261,42884,7377,131020,811020,EASYOCR_EMBED
2024-08-15,680000,43193,40091,2757,2559,45950,42650,3300,134321,814321,EASYOCR_EMBED
2024-08-16,680000,37372,41375,2385,2641,39757,44016,-4259,130062,810062,EASYOCR_EMBED
2024-08-17,680000,37060,42554,2366,2716,39425,45270,-5845,124217,804217,EASYOCR_EMBED
2024-08-18,680000,35240,41437,2249,2645,37489,44082,-6593,117624,797624,EASYOCR_EMBED
2024-08-19,680000,36538,39232,2332,2504,38870,41736,-2866,114758,794758,EASYOCR_EMBED
2024-08-20,680000,33643,37228,2147,2376,35790,39604,-3814,110944,790944,EASYOCR_EMBED
2024-08-21,680000,37312,35981,2382,2297,39694,38278,1416,112359,792359,EASYOCR_EMBED
2024-08-22,680000,34710,35684,2216,2278,36925,37962,-1037,111323,791323,EASYOCR_EMBED
2024-08-23,680000,36830,35405,2351,2260,39181,37665,1516,112838,792838,EASYOCR_EMBED
2024-08-24,680000,38125,35802,2433,2285,40558,38087,2471,115309,795309,EASYOCR_EMBED
2024-08-25,680000,37370,35995,2385,2298,39755,38293,1462,116771,796771,EASYOCR_EMBED
2024-08-26,680000,41663,36832,2659,2351,44322,39183,5139,121911,801911,EASYOCR_EMBED
2024-08-27,680000,39111,37689,2496,2406,41607,40095,1512,123423,803423,EASYOCR_EMBED
2024-08-28,680000,36310,38714,2318,2471,38628,41185,-2557,120865,800865,EASYOCR_EMBED
2024-08-29,680000,35712,39277,2280,2507,37992,41784,-3792,117073,797073,EASYOCR_EMBED
2024-08-30,680000,35857,38407,2289,2452,38146,40859,-2713,114361,794361,EASYOCR_EMBED
2024-08-31,680000,36830,37211,2351,2375,39181,39586,-405,113956,793956,EASYOCR_EMBED
2024-09-01,680000,35318,36320,2254,2318,37572,38638,-1066,112890,792890,EASYOCR_EMBED
2024-09-02,680000,36174,36063,2309,2302,38483,38365,118,113008,793008,EASYOCR_EMBED
2024-09-03,680000,31461,36080,2008,2303,33469,38383,-4914,108094,788094,EASYOCR_EMBED
2024-09-04,680000,37858,35503,2416,2266,40275,37769,2506,110600,790600,EASYOCR_EMBED
2024-09-05,680000,36129,35058,2306,2238,38435,37296,1139,111739,791739,EASYOCR_EMBED
2024-09-06,680000,34392,34855,2195,2225,36587,37080,-493,111246,791246,EASYOCR_EMBED
2024-09-07,680000,34681,35632,2214,2274,36895,37906,-1011,110235,790235,EASYOCR_EMBED
2024-09-08,680000,38014,35429,2426,2261,40440,37690,2750,112985,792985,EASYOCR_EMBED
2024-09-09,680000,31771,35521,2028,2267,33799,37788,-3989,108996,788996,EASYOCR_EMBED
2024-09-10,680000,29624,35310,1891,2254,31515,37564,-6049,102947,782947,EASYOCR_EMBED
2024-09-11,680000,29400,34585,1877,2208,31277,36793,-5516,97431,777431,EASYOCR_EMBED
2024-09-12,680000,36761,32537,2346,2077,39107,34614,4493,101924,781924,EASYOCR_EMBED
2024-09-13,680000,42034,31550,2683,2014,44717,33564,11153,113077,793077,EASYOCR_EMBED
2024-09-14,680000,46212,32785,2950,2093,49162,34878,14284,127361,807361,EASYOCR_EMBED
2024-09-15,680000,49108,36839,3135,2351,52243,39190,13053,140414,820414,EASYOCR_EMBED
2024-09-16,680000,38204,41468,2439,2647,40643,44115,-3472,136942,816942,EASYOCR_EMBED
2024-09-17,680000,35881,44355,2290,2831,38171,47186,-9015,127927,807927,EASYOCR_EMBED
2024-09-18,680000,38926,43773,2485,2794,41411,46567,-5156,122771,802771,EASYOCR_EMBED
2024-09-19,680000,37016,40678,2363,2596,39379,43274,-3895,118877,798877,EASYOCR_EMBED
2024-09-20,680000,38599,38543,2464,2460,41063,41003,60,118936,798936,EASYOCR_EMBED
2024-09-21,680000,29457,37734,1880,2409,31337,40143,-8806,110130,790130,EASYOCR_EMBED
2024-09-22,680000,33975,36924,2169,2357,36144,39281,-3137,106993,786993,EASYOCR_EMBED
2024-09-23,680000,35060,35568,2238,2270,37298,37838,-540,106453,786453,EASYOCR_EMBED
2024-09-24,680000,42717,33731,2727,2153,45444,35884,9560,116013,796013,EASYOCR_EMBED
2024-09-25,680000,38222,34679,2440,2214,40662,36893,3769,119782,799782,EASYOCR_EMBED
2024-09-26,680000,36891,36513,2355,2331,39246,38844,402,120184,800184,EASYOCR_EMBED
2024-09-27,680000,37106,38606,2368,2464,39475,41070,-1595,118589,798589,EASYOCR_EMBED
2024-09-28,680000,42414,38360,2707,2449,45121,40809,4312,122901,802901,EASYOCR_EMBED
2024-09-29,680000,39227,38346,2504,2448,41731,40794,937,123838,803838,EASYOCR_EMBED
2024-09-30,680000,38883,38714,2482,2471,41365,41185,180,124018,804018,EASYOCR_EMBED
2024-10-01,680000,38106,39650,2432,2531,40538,42181,-1643,122375,802375,EASYOCR_EMBED
2024-10-02,680000,38558,39455,2461,2518,41019,41973,-954,121421,801421,EASYOCR_EMBED
2024-10-03,680000,46520,39078,2969,2494,49489,41572,7917,129338,809338,EASYOCR_EMBED
2024-10-04,680000,31992,39328,2042,2510,34034,41838,-7804,121534,801534,EASYOCR_EMBED
2024-10-05,680000,30580,39833,1952,2543,32532,42376,-9844,111689,791689,EASYOCR_EMBED
2024-10-06,680000,32776,38860,2092,2480,34868,41340,-6472,105217,785217,EASYOCR_EMBED
2024-10-07,680000,33391,35279,2131,2252,35522,37531,-2009,103208,783208,EASYOCR_EMBED
2024-10-08,680000,34953,33286,2231,2125,37184,35411,1773,104981,784981,EASYOCR_EMBED
2024-10-09,680000,34958,32629,2231,2083,37189,34712,2477,107457,787457,EASYOCR_EMBED
2024-10-10,680000,32171,33534,2053,2140,34224,35674,-1450,106007,786007,EASYOCR_EMBED
2024-10-11,680000,36805,34146,2349,2180,39154,36325,2829,108835,788835,EASYOCR_EMBED
2024-10-12,680000,35785,34288,2284,2189,38069,36477,1592,110428,790428,EASYOCR_EMBED
2024-10-13,680000,37260,34526,2378,2204,39638,36730,2908,113336,793336,EASYOCR_EMBED
2024-10-14,680000,38310,35484,2445,2265,40755,37749,3006,116342,796342,EASYOCR_EMBED
2024-10-15,680000,35712,36248,2280,2314,37992,38562,-570,115772,795772,EASYOCR_EMBED
2024-10-16,680000,36392,37027,2323,2363,38715,39390,-675,115096,795096,EASYOCR_EMBED
2024-10-17,680000,39190,37006,2501,2362,41691,39368,2323,117419,797419,EASYOCR_EMBED
2024-10-18,680000,34788,36904,2220,2356,37008,39260,-2252,115167,795167,EASYOCR_EMBED
2024-10-19,680000,40320,36987,2574,2361,42894,39348,3546,118714,798714,EASYOCR_EMBED
2024-10-20,680000,33134,37294,2115,2380,35249,39675,-4426,114287,794287,EASYOCR_EMBED
2024-10-21,680000,40381,37046,2577,2365,42958,39411,3547,117834,797834,EASYOCR_EMBED
2024-10-22,680000,34958,37310,2231,2382,37189,39692,-2503,115332,795332,EASYOCR_EMBED
2024-10-23,680000,35316,36730,2254,2344,37570,39075,-1505,113826,793826,EASYOCR_EMBED
2024-10-24,680000,37041,37063,2364,2366,39405,39429,-24,113803,793803,EASYOCR_EMBED
2024-10-25,680000,41911,36158,2675,2308,44586,38466,6120,119923,799923,EASYOCR_EMBED
2024-10-26,680000,39752,36841,2537,2352,42289,39193,3096,123019,803019,EASYOCR_EMBED
2024-10-27,680000,33716,37976,2152,2424,35868,40400,-4532,118487,798487,EASYOCR_EMBED
2024-10-28,680000,37942,38918,2422,2484,40364,41402,-1038,117449,797449,EASYOCR_EMBED
2024-10-29,680000,33953,38222,2167,2440,36120,40662,-4542,112907,792907,EASYOCR_EMBED
2024-10-30,680000,31861,36823,2034,2350,33895,39173,-5278,107628,787628,EASYOCR_EMBED
2024-10-31,680000,33274,35672,2124,2277,35398,37949,-2551,105077,785077,EASYOCR_EMBED
2024-11-01,680000,32907,34136,2100,2179,35007,36315,-1308,103769,783769,EASYOCR_EMBED
2024-11-02,680000,39484,33346,2520,2128,42004,35474,6530,110299,790299,EASYOCR_EMBED
2024-11-03,680000,33455,33588,2135,2144,35590,35732,-142,110157,790157,EASYOCR_EMBED
2024-11-04,680000,34347,34575,2192,2207,36539,36782,-243,109914,789914,EASYOCR_EMBED
2024-11-05,680000,34399,35526,2196,2268,36595,37794,-1199,108715,788715,EASYOCR_EMBED
2024-11-06,680000,36323,34923,2319,2229,38642,37152,1490,110205,790205,EASYOCR_EMBED
2024-11-07,680000,34357,34893,2193,2227,36550,37120,-570,109635,789635,EASYOCR_EMBED
2024-11-08,680000,37209,34772,2375,2219,39584,36991,2593,112228,792228,EASYOCR_EMBED
2024-11-09,680000,37761,35338,2410,2256,40171,37594,2577,114806,794806,EASYOCR_EMBED
