date,wti_crude,brent_crude,natural_gas,heating_oil
2023-05-11,70.87000274658203,74.9800033569336,2.190000057220459,2.3494999408721924
2023-05-12,70.04000091552734,74.16999816894531,2.2660000324249268,2.305500030517578
2023-05-15,71.11000061035156,75.2300033569336,2.375,2.378000020980835
2023-05-16,70.86000061035156,74.91000366210938,2.375999927520752,2.3638999462127686
2023-05-17,72.83000183105469,76.95999908447266,2.365000009536743,2.422600030899048
2023-05-18,71.86000061035156,75.86000061035156,2.5920000076293945,2.402600049972534
2023-05-19,71.55000305175781,75.58000183105469,2.5850000381469727,2.3622000217437744
2023-05-22,71.98999786376953,75.98999786376953,2.4000000953674316,2.3664000034332275
2023-05-23,72.91000366210938,76.83999633789062,2.321000099182129,2.3617000579833984
2023-05-24,74.33999633789062,78.36000061035156,2.3980000019073486,2.4137001037597656
2023-05-25,71.83000183105469,76.26000213623047,2.306999921798706,2.3461999893188477
2023-05-26,72.66999816894531,76.94999694824219,2.180999994277954,2.36929988861084
2023-05-30,69.45999908447266,73.54000091552734,2.3269999027252197,2.2808001041412354
2023-05-31,68.08999633789062,72.66000366210938,2.2660000324249268,2.2595999240875244
2023-06-01,70.0999984741211,74.27999877929688,2.1579999923706055,2.31469988822937
2023-06-02,71.73999786376953,76.12999725341797,2.171999931335449,2.3568999767303467
2023-06-05,72.1500015258789,76.70999908447266,2.244999885559082,2.377500057220459
2023-06-06,71.73999786376953,76.29000091552734,2.26200008392334,2.367799997329712
2023-06-07,72.52999877929688,76.94999694824219,2.3289999961853027,2.4017999172210693
2023-06-08,71.29000091552734,75.95999908447266,2.3519999980926514,2.3898000717163086
2023-06-09,70.16999816894531,74.79000091552734,2.253999948501587,2.3610000610351562
2023-06-12,67.12000274658203,71.83999633789062,2.2660000324249268,2.3090999126434326
2023-06-13,69.41999816894531,74.29000091552734,2.3399999141693115,2.3954999446868896
2023-06-14,68.2699966430664,73.19999694824219,2.3420000076293945,2.3577001094818115
2023-06-15,70.62000274658203,75.66999816894531,2.5329999923706055,2.479599952697754
2023-06-16,71.77999877929688,76.61000061035156,2.631999969482422,2.5513999462127686
2023-06-20,70.5,75.9000015258789,2.492000102996826,2.475399971008301
2023-06-21,72.52999877929688,77.12000274658203,2.5969998836517334,2.564199924468994
2023-06-22,69.51000213623047,74.13999938964844,2.6080000400543213,2.4655001163482666
2023-06-23,69.16000366210938,73.8499984741211,2.7290000915527344,2.407099962234497
2023-06-26,69.37000274658203,74.18000030517578,2.7909998893737793,2.438800096511841
2023-06-27,67.69999694824219,72.26000213623047,2.763000011444092,2.3989999294281006
2023-06-28,69.55999755859375,74.02999877929688,2.6029999256134033,2.4066998958587646
2023-06-29,69.86000061035156,74.33999633789062,2.7009999752044678,2.415600061416626
2023-06-30,70.63999938964844,74.9000015258789,2.7980000972747803,2.448199987411499
2023-07-03,69.79000091552734,74.6500015258789,2.7090001106262207,2.3773000240325928
2023-07-05,71.79000091552734,76.6500015258789,2.6570000648498535,2.493299961090088
2023-07-06,71.80000305175781,76.5199966430664,2.6089999675750732,2.4793999195098877
2023-07-07,73.86000061035156,78.47000122070312,2.5820000171661377,2.5590999126434326
2023-07-10,72.98999786376953,77.69000244140625,2.6689999103546143,2.5532000064849854
2023-07-11,74.83000183105469,79.4000015258789,2.7309999465942383,2.583699941635132
2023-07-12,75.75,80.11000061035156,2.631999969482422,2.599600076675415
2023-07-13,76.88999938964844,81.36000061035156,2.5450000762939453,2.6103999614715576
2023-07-14,75.41999816894531,79.87000274658203,2.5390000343322754,2.597899913787842
2023-07-17,74.1500015258789,78.5,2.51200008392334,2.564199924468994
2023-07-18,75.75,79.62999725341797,2.628999948501587,2.599400043487549
2023-07-19,75.3499984741211,79.45999908447266,2.6029999256134033,2.6417999267578125
2023-07-20,75.62999725341797,79.63999938964844,2.756999969482422,2.664400100708008
2023-07-21,77.06999969482422,81.06999969482422,2.7130000591278076,2.745699882507324
2023-07-24,78.73999786376953,82.73999786376953,2.684999942779541,2.7704999446868896
2023-07-25,79.62999725341797,83.63999938964844,2.7300000190734863,2.777600049972534
2023-07-26,78.77999877929688,82.91999816894531,2.6649999618530273,2.842900037765503
2023-07-27,80.08999633789062,84.23999786376953,2.492000102996826,2.9168999195098877
2023-07-28,80.58000183105469,84.98999786376953,2.638000011444092,2.9586000442504883
2023-07-31,81.80000305175781,85.55999755859375,2.634000062942505,2.9909000396728516
2023-08-01,81.37000274658203,84.91000366210938,2.559999942779541,3.023400068283081
2023-08-02,79.48999786376953,83.19999694824219,2.4769999980926514,3.004300117492676
2023-08-03,81.55000305175781,85.13999938964844,2.565000057220459,3.074899911880493
2023-08-04,82.81999969482422,86.23999786376953,2.5769999027252197,3.0622000694274902
2023-08-07,81.94000244140625,85.33999633789062,2.7249999046325684,3.015500068664551
2023-08-08,82.91999816894531,86.16999816894531,2.7769999504089355,3.085599899291992
2023-08-09,84.4000015258789,87.55000305175781,2.9590001106262207,3.2070000171661377
2023-08-10,82.81999969482422,86.4000015258789,2.763000011444092,3.1533000469207764
2023-08-11,83.19000244140625,86.80999755859375,2.7699999809265137,3.121500015258789
